日期,地理位置,观看次数
2023-03,GR,0
2023-04,GR,0
2023-05,GR,0
2023-06,GR,0
2023-07,GR,0
2023-08,GR,0
2023-09,GR,0
2023-10,GR,0
2023-11,GR,0
2023-12,GR,0
2024-01,GR,0
2024-02,GR,0
2024-03,GR,0
2024-04,GR,0
2024-05,GR,0
2024-06,GR,0
2024-07,GR,0
2024-08,GR,0
2024-09,GR,0
2024-10,GR,0
2024-11,GR,0
2024-12,GR,0
2025-01,GR,0
2025-02,GR,0
2025-03,GR,0
2025-04,GR,0
2025-05,GR,0
2025-06,GR,0
2025-07,GR,0
2025-08,GR,0
2025-09,GR,0
2025-10,GR,0
2025-11,GR,0
2025-12,GR,0
2026-01,GR,0
2026-02,GR,0
2026-03,GR,0
2026-04,GR,0
2026-05,GR,0
2026-06,GR,0
2026-07,GR,0
2026-08,GR,0
2014-12,GT,0
2015-01,GT,0
2015-02,GT,0
2015-03,GT,0
2015-04,GT,0
2015-05,GT,0
2015-06,GT,0
2015-07,GT,0
2015-08,GT,0
2015-09,GT,0
2015-10,GT,0
2015-11,GT,0
2015-12,GT,0
2016-01,GT,0
2016-02,GT,0
2016-03,GT,0
2016-04,GT,0
2016-05,GT,0
2016-06,GT,0
2016-07,GT,0
2016-08,GT,0
2016-09,GT,0
2016-10,GT,0
2016-11,GT,0
2016-12,GT,0
2017-01,GT,0
2017-02,GT,0
2017-03,GT,0
2017-04,GT,34
2017-05,GT,0
2017-06,GT,0
2017-07,GT,10
2017-08,GT,0
2017-09,GT,0
2017-10,GT,0
2017-11,GT,0
2017-12,GT,0
2018-01,GT,0
2018-02,GT,0
2018-03,GT,0
2018-04,GT,0
2018-05,GT,0
2018-06,GT,0
2018-07,GT,0
2018-08,GT,0
2018-09,GT,0
2018-10,GT,0
2018-11,GT,0
2018-12,GT,0
2019-01,GT,0
2019-02,GT,0
2019-03,GT,0
2019-04,GT,0
2019-05,GT,0
2019-06,GT,0
2019-07,GT,0
2019-08,GT,0
2019-09,GT,0
2019-10,GT,0
2019-11,GT,0
2019-12,GT,0
2020-01,GT,0
2020-02,GT,0
2020-03,GT,0
2020-04,GT,0
2020-05,GT,0
2020-06,GT,0
2020-07,GT,0
2020-08,GT,0
2020-09,GT,0
2020-10,GT,0
2020-11,GT,0
2020-12,GT,0
2021-01,GT,0
2021-02,GT,0
2021-03,GT,0
2021-04,GT,0
2021-05,GT,0
2021-06,GT,0
2021-07,GT,0
2021-08,GT,0
2021-09,GT,0
2021-10,GT,0
2021-11,GT,0
2021-12,GT,0
2022-01,GT,0
2022-02,GT,0
2022-03,GT,0
2022-04,GT,0
2022-05,GT,0
2022-06,GT,0
2022-07,GT,0
2022-08,GT,0
2022-09,GT,0
2022-10,GT,0
2022-11,GT,0
2022-12,GT,0
2023-01,GT,0
2023-02,GT,0
2023-03,GT,0
2023-04,GT,0
2023-05,GT,0
2023-06,GT,0
2023-07,GT,0
2023-08,GT,0
2023-09,GT,0
2023-10,GT,0
2023-11,GT,0
2023-12,GT,0
2024-01,GT,0
2024-02,GT,0
2024-03,GT,0
2024-04,GT,0
2024-05,GT,0
2024-06,GT,0
2024-07,GT,0
2024-08,GT,0
2024-09,GT,0
2024-10,GT,0
2024-11,GT,0
2024-12,GT,0
2025-01,GT,0
2025-02,GT,0
2025-03,GT,0
2025-04,GT,0
2025-05,GT,0
2025-06,GT,0
2025-07,GT,0
2025-08,GT,0
2025-09,GT,0
2025-10,GT,0
2025-11,GT,0
2025-12,GT,0
2026-01,GT,0
2026-02,GT,0
2026-03,GT,0
2026-04,GT,0
2026-05,GT,0
2026-06,GT,0
2026-07,GT,0
2026-08,GT,0
2014-12,GU,0
2015-01,GU,0
2015-02,GU,0
2015-03,GU,0
2015-04,GU,0
2015-05,GU,0
2015-06,GU,0
2015-07,GU,0
2015-08,GU,0
2015-09,GU,0
2015-10,GU,24
2015-11,GU,0
2015-12,GU,0
2016-01,GU,0
2016-02,GU,0
2016-03,GU,0
2016-04,GU,0
2016-05,GU,0
2016-06,GU,0
2016-07,GU,0
2016-08,GU,0
2016-09,GU,0
2016-10,GU,0
2016-11,GU,0
2016-12,GU,0
2017-01,GU,0
2017-02,GU,0
2017-03,GU,0
2017-04,GU,0
2017-05,GU,0
2017-06,GU,0
2017-07,GU,0
2017-08,GU,0
2017-09,GU,0
2017-10,GU,0
2017-11,GU,0
2017-12,GU,0
2018-01,GU,0
2018-02,GU,0
2018-03,GU,0
2018-04,GU,0
2018-05,GU,0
2018-06,GU,0
2018-07,GU,0
2018-08,GU,0
2018-09,GU,0
2018-10,GU,0
2018-11,GU,0
2018-12,GU,0
2019-01,GU,0
2019-02,GU,0
2019-03,GU,0
2019-04,GU,0
2019-05,GU,0
2019-06,GU,0
2019-07,GU,0
2019-08,GU,0
2019-09,GU,0
2019-10,GU,0
2019-11,GU,0
2019-12,GU,0
2020-01,GU,0
2020-02,GU,0
2020-03,GU,0
2020-04,GU,0
2020-05,GU,0
2020-06,GU,0
2020-07,GU,0
2020-08,GU,0
2020-09,GU,0
2020-10,GU,0
2020-11,GU,0
2020-12,GU,0
2021-01,GU,0
2021-02,GU,0
2021-03,GU,0
2021-04,GU,0
2021-05,GU,0
2021-06,GU,0
2021-07,GU,0
2021-08,GU,0
2021-09,GU,0
2021-10,GU,0
2021-11,GU,0
2021-12,GU,0
2022-01,GU,0
2022-02,GU,0
2022-03,GU,0
2022-04,GU,0
2022-05,GU,0
2022-06,GU,0
2022-07,GU,0
2022-08,GU,0
2022-09,GU,0
2022-10,GU,0
2022-11,GU,0
2022-12,GU,0
2023-01,GU,0
2023-02,GU,0
2023-03,GU,0
2023-04,GU,0
2023-05,GU,0
2023-06,GU,0
2023-07,GU,0
2023-08,GU,0
2023-09,GU,0
2023-10,GU,0
2023-11,GU,0
2023-12,GU,0
2024-01,GU,0
2024-02,GU,0
2024-03,GU,0
2024-04,GU,0
2024-05,GU,0
2024-06,GU,0
2024-07,GU,0
2024-08,GU,0
2024-09,GU,0
2024-10,GU,0
2024-11,GU,0
2024-12,GU,0
2025-01,GU,0
2025-02,GU,0
2025-03,GU,0
2025-04,GU,0
2025-05,GU,0
2025-06,GU,0
2025-07,GU,0
2025-08,GU,0
2025-09,GU,0
2025-10,GU,0
2025-11,GU,0
2025-12,GU,0
2026-01,GU,0
2026-02,GU,0
2026-03,GU,0
2026-04,GU,0
2026-05,GU,0
2026-06,GU,0
2026-07,GU,0
2026-08,GU,0
2014-12,HK,0
2015-01,HK,0
2015-02,HK,55
2015-03,HK,1320
2015-04,HK,2209
2015-05,HK,1639
2015-06,HK,2491
2015-07,HK,2184
2015-08,HK,1073
2015-09,HK,740
2015-10,HK,1453
2015-11,HK,1363
2015-12,HK,2667
2016-01,HK,3609
2016-02,HK,3258
2016-03,HK,3542
2016-04,HK,3052
2016-05,HK,2937
2016-06,HK,3060
2016-07,HK,2651
2016-08,HK,3655
2016-09,HK,2407
2016-10,HK,2465
2016-11,HK,2181
2016-12,HK,2323
2017-01,HK,2142
2017-02,HK,1639
2017-03,HK,1782
2017-04,HK,4170
2017-05,HK,7100
2017-06,HK,10416
2017-07,HK,10006
2017-08,HK,8370
2017-09,HK,3939
2017-10,HK,2692
2017-11,HK,2315
2017-12,HK,3607
2018-01,HK,2736
2018-02,HK,2254
2018-03,HK,2030
2018-04,HK,2135
2018-05,HK,1865
2018-06,HK,1660
2018-07,HK,1842
2018-08,HK,1657
2018-09,HK,1922
2018-10,HK,1909
2018-11,HK,1873
2018-12,HK,1671
2019-01,HK,1790
2019-02,HK,1947
2019-03,HK,1472
2019-04,HK,848
2019-05,HK,971
2019-06,HK,914
2019-07,HK,1105
2019-08,HK,1954
2019-09,HK,1107
2019-10,HK,923
2019-11,HK,979
2019-12,HK,752
2020-01,HK,754
2020-02,HK,910
2020-03,HK,1495
2020-04,HK,1217
2020-05,HK,1128
2020-06,HK,1003
2020-07,HK,1383
2020-08,HK,2000
2020-09,HK,1994
2020-10,HK,1533
2020-11,HK,1114
2020-12,HK,2131
2021-01,HK,1975
2021-02,HK,1793
2021-03,HK,1742
2021-04,HK,902
2021-05,HK,718
2021-06,HK,1185
2021-07,HK,1126
2021-08,HK,1026
2021-09,HK,578
2021-10,HK,349
2021-11,HK,293
2021-12,HK,177
2022-01,HK,249
2022-02,HK,79
2022-03,HK,116
2022-04,HK,89
2022-05,HK,122
2022-06,HK,93
2022-07,HK,61
2022-08,HK,102
2022-09,HK,36
2022-10,HK,20
2022-11,HK,83
2022-12,HK,69
2023-01,HK,101
2023-02,HK,10
2023-03,HK,37
2023-04,HK,23
2023-05,HK,0
2023-06,HK,0
2023-07,HK,65
2023-08,HK,10
2023-09,HK,0
2023-10,HK,12
2023-11,HK,44
2023-12,HK,10
2024-01,HK,0
2024-02,HK,0
2024-03,HK,0
2024-04,HK,0
2024-05,HK,0
2024-06,HK,0
2024-07,HK,0
2024-08,HK,13
2024-09,HK,0
2024-10,HK,0
2024-11,HK,0
2024-12,HK,0
2025-01,HK,10
2025-02,HK,11
2025-03,HK,0
2025-04,HK,11
2025-05,HK,0
2025-06,HK,0
2025-07,HK,0
2025-08,HK,0
2025-09,HK,0
2025-10,HK,33
2025-11,HK,0
2025-12,HK,0
2026-01,HK,0
2026-02,HK,0
2026-03,HK,27
2026-04,HK,0
2026-05,HK,0
2026-06,HK,0
2026-07,HK,0
2026-08,HK,0
2014-12,HN,0
2015-01,HN,0
2015-02,HN,0
2015-03,HN,0
2015-04,HN,0
2015-05,HN,0
2015-06,HN,0
2015-07,HN,0
2015-08,HN,0
2015-09,HN,0
2015-10,HN,0
2015-11,HN,0
2015-12,HN,0
2016-01,HN,0
2016-02,HN,0
2016-03,HN,0
2016-04,HN,0
2016-05,HN,0
2016-06,HN,0
2016-07,HN,0
2016-08,HN,0
2016-09,HN,0
2016-10,HN,0
2016-11,HN,0
2016-12,HN,0
2017-01,HN,0
2017-02,HN,0
2017-03,HN,0
2017-04,HN,0
2017-05,HN,0
2017-06,HN,0
2017-07,HN,0
2017-08,HN,0
2017-09,HN,0
2017-10,HN,0
2017-11,HN,17
2017-12,HN,0
2018-01,HN,0
2018-02,HN,0
2018-03,HN,0
2018-04,HN,0
2018-05,HN,0
2018-06,HN,0
2018-07,HN,0
2018-08,HN,0
2018-09,HN,0
2018-10,HN,0
2018-11,HN,0
2018-12,HN,0
2019-01,HN,0
2019-02,HN,0
2019-03,HN,0
2019-04,HN,0
2019-05,HN,0
2019-06,HN,0
2019-07,HN,0
2019-08,HN,0
2019-09,HN,0
2019-10,HN,0
2019-11,HN,0
2019-12,HN,0
2020-01,HN,0
2020-02,HN,0
2020-03,HN,0
2020-04,HN,0
2020-05,HN,0
2020-06,HN,0
2020-07,HN,0
2020-08,HN,0
2020-09,HN,0
2020-10,HN,0
2020-11,HN,0
2020-12,HN,0
2021-01,HN,0
2021-02,HN,0
2021-03,HN,0
2021-04,HN,0
2021-05,HN,0
2021-06,HN,0
2021-07,HN,0
2021-08,HN,0
2021-09,HN,0
2021-10,HN,0
2021-11,HN,0
2021-12,HN,0
2022-01,HN,0
2022-02,HN,0
2022-03,HN,0
2022-04,HN,0
2022-05,HN,0
2022-06,HN,0
2022-07,HN,0
2022-08,HN,0
2022-09,HN,0
2022-10,HN,0
2022-11,HN,0
2022-12,HN,0
2023-01,HN,0
2023-02,HN,0
2023-03,HN,0
2023-04,HN,0
2023-05,HN,0
2023-06,HN,0
2023-07,HN,0
2023-08,HN,0
2023-09,HN,0
2023-10,HN,0
2023-11,HN,0
2023-12,HN,0
2024-01,HN,0
2024-02,HN,0
2024-03,HN,0
2024-04,HN,0
2024-05,HN,0
2024-06,HN,0
2024-07,HN,0
2024-08,HN,0
2024-09,HN,0
2024-10,HN,0
2024-11,HN,0
2024-12,HN,0
2025-01,HN,0
2025-02,HN,0
2025-03,HN,0
2025-04,HN,0
2025-05,HN,0
2025-06,HN,0
2025-07,HN,0
2025-08,HN,0
2025-09,HN,0
2025-10,HN,0
2025-11,HN,0
2025-12,HN,0
2026-01,HN,0
2026-02,HN,0
2026-03,HN,0
2026-04,HN,0
2026-05,HN,0
2026-06,HN,0
2026-07,HN,0
2026-08,HN,0
2014-12,HU,0
2015-01,HU,0
2015-02,HU,0
2015-03,HU,0
2015-04,HU,16
2015-05,HU,0
2015-06,HU,0
2015-07,HU,0
2015-08,HU,0
2015-09,HU,0
2015-10,HU,26
2015-11,HU,0
2015-12,HU,0
2016-01,HU,0
2016-02,HU,0
2016-03,HU,27
2016-04,HU,11
2016-05,HU,0
2016-06,HU,0
2016-07,HU,0
2016-08,HU,0
2016-09,HU,0
2016-10,HU,36
2016-11,HU,0
2016-12,HU,11
2017-01,HU,0
2017-02,HU,12
2017-03,HU,0
2017-04,HU,0
2017-05,HU,0
2017-06,HU,17
2017-07,HU,0
2017-08,HU,0
2017-09,HU,0
2017-10,HU,0
2017-11,HU,0
2017-12,HU,0
2018-01,HU,0
2018-02,HU,0
2018-03,HU,0
2018-04,HU,0
2018-05,HU,0
2018-06,HU,0
2018-07,HU,0
2018-08,HU,0
2018-09,HU,0
2018-10,HU,0
2018-11,HU,0
2018-12,HU,0
2019-01,HU,0
2019-02,HU,0
2019-03,HU,0
2019-04,HU,0
2019-05,HU,0
2019-06,HU,0
2019-07,HU,0
2019-08,HU,0
2019-09,HU,0
2019-10,HU,0
2019-11,HU,0
2019-12,HU,0
2020-01,HU,0
2020-02,HU,0
2020-03,HU,0
2020-04,HU,0
2020-05,HU,0
2020-06,HU,0
2020-07,HU,0
2020-08,HU,0
2020-09,HU,0
2020-10,HU,0
2020-11,HU,0
2020-12,HU,0
2021-01,HU,0
2021-02,HU,0
2021-03,HU,0
2021-04,HU,0
2021-05,HU,0
2021-06,HU,0
2021-07,HU,0
2021-08,HU,0
2021-09,HU,0
2021-10,HU,0
2021-11,HU,0
2021-12,HU,0
2022-01,HU,0
2022-02,HU,0
2022-03,HU,0
2022-04,HU,0
2022-05,HU,0
2022-06,HU,11
2022-07,HU,0
2022-08,HU,0
2022-09,HU,0
2022-10,HU,0
2022-11,HU,0
2022-12,HU,0
2023-01,HU,0
2023-02,HU,0
2023-03,HU,0
2023-04,HU,0
2023-05,HU,0
2023-06,HU,0
2023-07,HU,0
2023-08,HU,0
2023-09,HU,0
2023-10,HU,0
2023-11,HU,0
2023-12,HU,0
2024-01,HU,0
2024-02,HU,0
2024-03,HU,0
2024-04,HU,0
2024-05,HU,0
2024-06,HU,0
2024-07,HU,0
2024-08,HU,0
2024-09,HU,0
2024-10,HU,0
2024-11,HU,0
2024-12,HU,0
2025-01,HU,0
2025-02,HU,0
2025-03,HU,0
2025-04,HU,0
2025-05,HU,0
2025-06,HU,0
2025-07,HU,0
2025-08,HU,0
2025-09,HU,0
2025-10,HU,0
2025-11,HU,0
2025-12,HU,0
2026-01,HU,0
2026-02,HU,0
2026-03,HU,0
2026-04,HU,0
2026-05,HU,0
2026-06,HU,0
2026-07,HU,0
2026-08,HU,0
2014-12,ID,35
2015-01,ID,513
2015-02,ID,1335
2015-03,ID,3798
2015-04,ID,7314
2015-05,ID,9398
2015-06,ID,13199
2015-07,ID,12820
2015-08,ID,13506
2015-09,ID,11872
2015-10,ID,12387
2015-11,ID,8499
2015-12,ID,10553
2016-01,ID,8043
2016-02,ID,8460
2016-03,ID,9361
2016-04,ID,9223
2016-05,ID,8445
2016-06,ID,7397
2016-07,ID,6398
2016-08,ID,5151
2016-09,ID,4638
2016-10,ID,3808
2016-11,ID,3803
2016-12,ID,5928
2017-01,ID,4900
2017-02,ID,4501
2017-03,ID,4139
2017-04,ID,4055
2017-05,ID,4369
2017-06,ID,4850
2017-07,ID,4201
2017-08,ID,2665
2017-09,ID,2186
2017-10,ID,1977
2017-11,ID,1924
2017-12,ID,2434
2018-01,ID,2090
2018-02,ID,1748
2018-03,ID,1715
2018-04,ID,1908
2018-05,ID,2025
2018-06,ID,1645
2018-07,ID,1015
2018-08,ID,809
2018-09,ID,780
2018-10,ID,874
2018-11,ID,699
2018-12,ID,733
2019-01,ID,518
2019-02,ID,572
2019-03,ID,723
2019-04,ID,615
2019-05,ID,793
2019-06,ID,719
2019-07,ID,372
2019-08,ID,225
2019-09,ID,164
2019-10,ID,366
2019-11,ID,419
2019-12,ID,348
2020-01,ID,247
2020-02,ID,127
2020-03,ID,258
2020-04,ID,303
2020-05,ID,391
2020-06,ID,256
2020-07,ID,341
2020-08,ID,257
2020-09,ID,351
2020-10,ID,157
2020-11,ID,277
2020-12,ID,219
2021-01,ID,79
2021-02,ID,144
2021-03,ID,46
2021-04,ID,12
2021-05,ID,11
2021-06,ID,99
2021-07,ID,87
2021-08,ID,83
2021-09,ID,25
2021-10,ID,75
2021-11,ID,102
2021-12,ID,33
2022-01,ID,100
2022-02,ID,0
2022-03,ID,0
2022-04,ID,17
2022-05,ID,24
2022-06,ID,0
2022-07,ID,11
2022-08,ID,0
2022-09,ID,0
2022-10,ID,16
2022-11,ID,10
2022-12,ID,49
2023-01,ID,25
2023-02,ID,35
2023-03,ID,0
2023-04,ID,0
2023-05,ID,0
2023-06,ID,33
2023-07,ID,0
2023-08,ID,0
2023-09,ID,0
2023-10,ID,0
2023-11,ID,12
2023-12,ID,0
2024-01,ID,0
2024-02,ID,0
2024-03,ID,0
2024-04,ID,0
2024-05,ID,0
2024-06,ID,0
2024-07,ID,0
2024-08,ID,0
2024-09,ID,0
2024-10,ID,0
2024-11,ID,0
2024-12,ID,0
2025-01,ID,0
2025-02,ID,0
2025-03,ID,0
2025-04,ID,0
2025-05,ID,0
2025-06,ID,0
2025-07,ID,0
2025-08,ID,0
2025-09,ID,0
2025-10,ID,0
2025-11,ID,0
2025-12,ID,0
2026-01,ID,0
2026-02,ID,0
2026-03,ID,0
2026-04,ID,0
2026-05,ID,0
2026-06,ID,0
2026-07,ID,17
2026-08,ID,0
2014-12,IE,0
2015-01,IE,0
2015-02,IE,0
2015-03,IE,0
2015-04,IE,0
2015-05,IE,0
2015-06,IE,0
2015-07,IE,0
2015-08,IE,0
2015-09,IE,0
2015-10,IE,0
2015-11,IE,0
2015-12,IE,0
2016-01,IE,0
2016-02,IE,0
2016-03,IE,0
2016-04,IE,0
2016-05,IE,0
2016-06,IE,0
2016-07,IE,0
2016-08,IE,0
2016-09,IE,0
2016-10,IE,0
2016-11,IE,0
2016-12,IE,0
2017-01,IE,0
2017-02,IE,0
2017-03,IE,0
2017-04,IE,0
2017-05,IE,0
2017-06,IE,0
2017-07,IE,0
2017-08,IE,0
2017-09,IE,0
2017-10,IE,0
2017-11,IE,0
2017-12,IE,0
2018-01,IE,0
2018-02,IE,0
2018-03,IE,0
2018-04,IE,0
2018-05,IE,0
2018-06,IE,0
2018-07,IE,0
2018-08,IE,0
2018-09,IE,0
2018-10,IE,0
2018-11,IE,0
2018-12,IE,0
2019-01,IE,0
2019-02,IE,0
2019-03,IE,0
2019-04,IE,0
2019-05,IE,0
2019-06,IE,0
2019-07,IE,0
2019-08,IE,0
2019-09,IE,0
2019-10,IE,0
2019-11,IE,0
2019-12,IE,0
2020-01,IE,0
2020-02,IE,0
2020-03,IE,0
2020-04,IE,0
2020-05,IE,0
2020-06,IE,10
2020-07,IE,0
2020-08,IE,0
2020-09,IE,0
2020-10,IE,0
2020-11,IE,0
2020-12,IE,0
2021-01,IE,0
2021-02,IE,0
2021-03,IE,0
2021-04,IE,0
2021-05,IE,0
2021-06,IE,0
2021-07,IE,0
2021-08,IE,0
2021-09,IE,0
2021-10,IE,0
2021-11,IE,0
2021-12,IE,0
2022-01,IE,0
2022-02,IE,0
2022-03,IE,0
2022-04,IE,0
2022-05,IE,0
2022-06,IE,0
2022-07,IE,0
2022-08,IE,0
2022-09,IE,0
2022-10,IE,0
2022-11,IE,0
2022-12,IE,12
2023-01,IE,0
2023-02,IE,0
2023-03,IE,0
2023-04,IE,0
2023-05,IE,0
2023-06,IE,0
2023-07,IE,0
2023-08,IE,0
2023-09,IE,0
2023-10,IE,0
2023-11,IE,0
2023-12,IE,0
2024-01,IE,0
2024-02,IE,0
2024-03,IE,0
2024-04,IE,0
2024-05,IE,0
2024-06,IE,0
2024-07,IE,0
2024-08,IE,0
2024-09,IE,0
2024-10,IE,0
2024-11,IE,0
2024-12,IE,0
2025-01,IE,0
2025-02,IE,0
2025-03,IE,0
2025-04,IE,0
2025-05,IE,0
2025-06,IE,0
2025-07,IE,0
2025-08,IE,0
2025-09,IE,0
2025-10,IE,0
2025-11,IE,0
2025-12,IE,0
2026-01,IE,0
2026-02,IE,0
2026-03,IE,15
2026-04,IE,0
2026-05,IE,0
2026-06,IE,0
2026-07,IE,0
2026-08,IE,0
2014-12,IL,0
2015-01,IL,0
2015-02,IL,0
2015-03,IL,0
2015-04,IL,31
2015-05,IL,0
2015-06,IL,0
2015-07,IL,0
2015-08,IL,0
2015-09,IL,0
2015-10,IL,10
2015-11,IL,0
2015-12,IL,0
2016-01,IL,0
2016-02,IL,14
2016-03,IL,0
2016-04,IL,0
2016-05,IL,13
2016-06,IL,21
2016-07,IL,10
2016-08,IL,16
2016-09,IL,10
2016-10,IL,39
2016-11,IL,0
2016-12,IL,0
2017-01,IL,0
2017-02,IL,0
2017-03,IL,0
2017-04,IL,0
2017-05,IL,10
2017-06,IL,0
2017-07,IL,0
2017-08,IL,12
2017-09,IL,0
2017-10,IL,0
2017-11,IL,0
2017-12,IL,14
2018-01,IL,0
2018-02,IL,0
2018-03,IL,0
2018-04,IL,0
2018-05,IL,0
2018-06,IL,0
2018-07,IL,0
2018-08,IL,0
2018-09,IL,0
2018-10,IL,0
2018-11,IL,0
2018-12,IL,0
2019-01,IL,0
2019-02,IL,0
2019-03,IL,0
2019-04,IL,0
2019-05,IL,0
2019-06,IL,0
2019-07,IL,0
2019-08,IL,0
2019-09,IL,0
2019-10,IL,0
2019-11,IL,0
2019-12,IL,0
2020-01,IL,0
2020-02,IL,0
2020-03,IL,0
2020-04,IL,0
2020-05,IL,0
2020-06,IL,0
2020-07,IL,0
2020-08,IL,0
2020-09,IL,0
2020-10,IL,0
2020-11,IL,0
2020-12,IL,0
2021-01,IL,0
2021-02,IL,0
2021-03,IL,0
2021-04,IL,0
2021-05,IL,0
2021-06,IL,0
2021-07,IL,0
2021-08,IL,0
2021-09,IL,0
2021-10,IL,51
2021-11,IL,0
2021-12,IL,0
2022-01,IL,0
2022-02,IL,0
2022-03,IL,0
2022-04,IL,0
2022-05,IL,0
2022-06,IL,0
2022-07,IL,0
2022-08,IL,0
2022-09,IL,0
2022-10,IL,0
2022-11,IL,0
2022-12,IL,0
2023-01,IL,0
2023-02,IL,0
2023-03,IL,0
2023-04,IL,0
2023-05,IL,0
2023-06,IL,0
2023-07,IL,0
2023-08,IL,0
2023-09,IL,0
2023-10,IL,0
2023-11,IL,0
2023-12,IL,0
2024-01,IL,0
2024-02,IL,0
2024-03,IL,0
2024-04,IL,0
2024-05,IL,0
2024-06,IL,0
2024-07,IL,0
2024-08,IL,0
2024-09,IL,0
2024-10,IL,0
2024-11,IL,0
2024-12,IL,0
2025-01,IL,0
2025-02,IL,0
2025-03,IL,0
2025-04,IL,0
2025-05,IL,0
2025-06,IL,0
2025-07,IL,0
2025-08,IL,0
2025-09,IL,0
2025-10,IL,0
2025-11,IL,0
2025-12,IL,0
2026-01,IL,0
2026-02,IL,0
2026-03,IL,0
2026-04,IL,0
2026-05,IL,0
2026-06,IL,0
2026-07,IL,0
2026-08,IL,0
2014-12,IN,0
2015-01,IN,0
2015-02,IN,0
2015-03,IN,0
2015-04,IN,69
2015-05,IN,0
2015-06,IN,47
2015-07,IN,10
2015-08,IN,0
2015-09,IN,16
2015-10,IN,23
2015-11,IN,35
2015-12,IN,10
2016-01,IN,122
2016-02,IN,59
2016-03,IN,217
2016-04,IN,170
2016-05,IN,277
2016-06,IN,164
2016-07,IN,169
2016-08,IN,129
2016-09,IN,284
2016-10,IN,251
2016-11,IN,226
2016-12,IN,548
2017-01,IN,249
2017-02,IN,472
2017-03,IN,588
2017-04,IN,804
2017-05,IN,660
2017-06,IN,857
2017-07,IN,561
2017-08,IN,618
2017-09,IN,445
2017-10,IN,318
2017-11,IN,387
2017-12,IN,464
2018-01,IN,334
2018-02,IN,252
2018-03,IN,461
2018-04,IN,308
2018-05,IN,483
2018-06,IN,415
2018-07,IN,334
2018-08,IN,219
2018-09,IN,435
2018-10,IN,269
2018-11,IN,117
2018-12,IN,21
2019-01,IN,79
2019-02,IN,47
2019-03,IN,62
2019-04,IN,76
2019-05,IN,48
2019-06,IN,12
2019-07,IN,0
2019-08,IN,10
2019-09,IN,0
2019-10,IN,10
2019-11,IN,0
2019-12,IN,27
2020-01,IN,35
2020-02,IN,0
2020-03,IN,93
2020-04,IN,23
2020-05,IN,81
2020-06,IN,76
2020-07,IN,70
2020-08,IN,22
2020-09,IN,10
2020-10,IN,0
2020-11,IN,10
2020-12,IN,11
2021-01,IN,10
2021-02,IN,0
2021-03,IN,0
2021-04,IN,20
2021-05,IN,0
2021-06,IN,0
2021-07,IN,0
2021-08,IN,0
2021-09,IN,59
2021-10,IN,0
2021-11,IN,0
2021-12,IN,0
2022-01,IN,0
2022-02,IN,0
2022-03,IN,0
2022-04,IN,0
2022-05,IN,16
2022-06,IN,0
2022-07,IN,0
2022-08,IN,0
2022-09,IN,0
2022-10,IN,0
2022-11,IN,0
2022-12,IN,0
2023-01,IN,0
2023-02,IN,0
2023-03,IN,0
2023-04,IN,0
2023-05,IN,0
2023-06,IN,0
2023-07,IN,0
2023-08,IN,0
2023-09,IN,0
2023-10,IN,0
2023-11,IN,0
2023-12,IN,0
2024-01,IN,0
2024-02,IN,0
2024-03,IN,0
2024-04,IN,0
2024-05,IN,0
2024-06,IN,0
2024-07,IN,0
2024-08,IN,0
2024-09,IN,0
2024-10,IN,0
2024-11,IN,0
2024-12,IN,0
2025-01,IN,0
2025-02,IN,0
2025-03,IN,0
2025-04,IN,0
2025-05,IN,0
2025-06,IN,0
2025-07,IN,0
2025-08,IN,0
2025-09,IN,0
2025-10,IN,0
2025-11,IN,0
2025-12,IN,0
2026-01,IN,0
2026-02,IN,0
2026-03,IN,0
2026-04,IN,0
2026-05,IN,0
2026-06,IN,0
2026-07,IN,0
2026-08,IN,0
2014-12,IQ,0
2015-01,IQ,0
2015-02,IQ,0
2015-03,IQ,0
2015-04,IQ,0
2015-05,IQ,0
2015-06,IQ,0
2015-07,IQ,0
2015-08,IQ,0
2015-09,IQ,0
2015-10,IQ,0
2015-11,IQ,0
2015-12,IQ,0
2016-01,IQ,0
2016-02,IQ,0
2016-03,IQ,0
2016-04,IQ,0
2016-05,IQ,15
2016-06,IQ,0
2016-07,IQ,138
2016-08,IQ,10
2016-09,IQ,13
2016-10,IQ,0
2016-11,IQ,0
2016-12,IQ,0
2017-01,IQ,0
2017-02,IQ,94
2017-03,IQ,96
2017-04,IQ,0
2017-05,IQ,0
2017-06,IQ,0
2017-07,IQ,0
2017-08,IQ,0
2017-09,IQ,0
2017-10,IQ,0
2017-11,IQ,0
2017-12,IQ,11
2018-01,IQ,0
2018-02,IQ,0
2018-03,IQ,0
2018-04,IQ,0
2018-05,IQ,0
2018-06,IQ,0
2018-07,IQ,0
2018-08,IQ,0
2018-09,IQ,0
2018-10,IQ,0
2018-11,IQ,0
2018-12,IQ,0
2019-01,IQ,0
2019-02,IQ,0
2019-03,IQ,0
2019-04,IQ,0
2019-05,IQ,0
2019-06,IQ,0
2019-07,IQ,0
2019-08,IQ,0
2019-09,IQ,0
2019-10,IQ,0
2019-11,IQ,0
2019-12,IQ,0
2020-01,IQ,0
2020-02,IQ,0
2020-03,IQ,0
2020-04,IQ,0
2020-05,IQ,0
2020-06,IQ,0
2020-07,IQ,0
2020-08,IQ,0
